OrgIndexId,OrgCodeKey,OrganizationLevel,ESDOrganizationId,ESDName,DistrictCode,DistrictName,SchoolCode,SchoolName,DisplayName,RowCount,FileIndex
742,School|100003|6101|2558,School,100003,Educational Service District 112,6101,La Center School District,2558,La Center Elementary,La Center Elementary | La Center School District | Educational Service District 112,39,Assmt_S_6101_2558
743,School|100003|6101|3371,School,100003,Educational Service District 112,6101,La Center School District,3371,La Center Middle School,La Center Middle School | La Center School District | Educational Service District 112,40,Assmt_S_6101_3371
744,School|100003|6101|4431,School,100003,Educational Service District 112,6101,La Center School District,4431,La Center High School,La Center High School | La Center School District | Educational Service District 112,24,Assmt_S_6101_4431
745,School|100003|6103|2484,School,100003,Educational Service District 112,6103,Green Mountain School District,2484,Green Mountain School,Green Mountain School | Green Mountain School District | Educational Service District 112,21,Assmt_S_6103_2484
746,School|100003|6112|2509,School,100003,Educational Service District 112,6112,Washougal School District,2509,Hathaway Elementary,Hathaway Elementary | Washougal School District | Educational Service District 112,39,Assmt_S_6112_2509
747,School|100003|6112|2911,School,100003,Educational Service District 112,6112,Washougal School District,2911,Gause Elementary,Gause Elementary | Washougal School District | Educational Service District 112,39,Assmt_S_6112_2911
748,School|100003|6112|3147,School,100003,Educational Service District 112,6112,Washougal School District,3147,Washougal High School,Washougal High School | Washougal School District | Educational Service District 112,23,Assmt_S_6112_3147
749,School|100003|6112|3270,School,100003,Educational Service District 112,6112,Washougal School District,3270,Cape Horn Skye Elementary,Cape Horn Skye Elementary | Washougal School District | Educational Service District 112,39,Assmt_S_6112_3270
750,School|100003|6112|4207,School,100003,Educational Service District 112,6112,Washougal School District,4207,Jemtegaard Middle School,Jemtegaard Middle School | Washougal School District | Educational Service District 112,40,Assmt_S_6112_4207
751,School|100003|6112|4549,School,100003,Educational Service District 112,6112,Washougal School District,4549,Canyon Creek Middle School,Canyon Creek Middle School | Washougal School District | Educational Service District 112,40,Assmt_S_6112_4549
752,School|100003|6112|5494,School,100003,Educational Service District 112,6112,Washougal School District,5494,Columbia River Gorge Elementary School,Columbia River Gorge Elementary School | Washougal School District | Educational Service District 112,27,Assmt_S_6112_5494
753,School|100003|6114|2724,School,100003,Educational Service District 112,6114,Evergreen School District (Clark),2724,Evergreen High School,Evergreen High School | Evergreen School District (Clark) | Educational Service District 112,21,Assmt_S_6114_2724
754,School|100003|6114|2829,School,100003,Educational Service District 112,6114,Evergreen School District (Clark),2829,Mill Plain Elementary School,Mill Plain Elementary School | Evergreen School District (Clark) | Educational Service District 112,39,Assmt_S_6114_2829
755,School|100003|6114|2912,School,100003,Educational Service District 112,6114,Evergreen School District (Clark),2912,Orchards Elementary School,Orchards Elementary School | Evergreen School District (Clark) | Educational Service District 112,39,Assmt_S_6114_2912
756,School|100003|6114|3148,School,100003,Educational Service District 112,6114,Evergreen School District (Clark),3148,Ellsworth Elementary School,Ellsworth Elementary School | Evergreen School District (Clark) | Educational Service District 112,39,Assmt_S_6114_3148
757,School|100003|6114|3149,School,100003,Educational Service District 112,6114,Evergreen School District (Clark),3149,Sifton Elementary School,Sifton Elementary School | Evergreen School District (Clark) | Educational Service District 112,39,Assmt_S_6114_3149
758,School|100003|6114|3320,School,100003,Educational Service District 112,6114,Evergreen School District (Clark),3320,Covington Middle School,Covington Middle School | Evergreen School District (Clark) | Educational Service District 112,40,Assmt_S_6114_3320
759,School|100003|6114|3618,School,100003,Educational Service District 112,6114,Evergreen School District (Clark),3618,Marrion Elementary School,Marrion Elementary School | Evergreen School District (Clark) | Educational Service District 112,39,Assmt_S_6114_3618
760,School|100003|6114|3736,School,100003,Educational Service District 112,6114,Evergreen School District (Clark),3736,Burton Elementary School,Burton Elementary School | Evergreen School District (Clark) | Educational Service District 112,39,Assmt_S_6114_3736
761,School|100003|6114|3785,School,100003,Educational Service District 112,6114,Evergreen School District (Clark),3785,Cascade Middle School,Cascade Middle School | Evergreen School District (Clark) | Educational Service District 112,40,Assmt_S_6114_3785
762,School|100003|6114|3822,School,100003,Educational Service District 112,6114,Evergreen School District (Clark),3822,Crestline Elementary School,Crestline Elementary School | Evergreen School District (Clark) | Educational Service District 112,39,Assmt_S_6114_3822
763,School|100003|6114|3823,School,100003,Educational Service District 112,6114,Evergreen School District (Clark),3823,Silver Star Elementary School,Silver Star Elementary School | Evergreen School District (Clark) | Educational Service District 112,39,Assmt_S_6114_3823
764,School|100003|6114|3970,School,100003,Educational Service District 112,6114,Evergreen School District (Clark),3970,Sunset Elementary School,Sunset Elementary School | Evergreen School District (Clark) | Educational Service District 112,39,Assmt_S_6114_3970
765,School|100003|6114|3971,School,100003,Educational Service District 112,6114,Evergreen School District (Clark),3971,Fircrest Elementary School,Fircrest Elementary School | Evergreen School District (Clark) | Educational Service District 112,39,Assmt_S_6114_3971
766,School|100003|6114|3994,School,100003,Educational Service District 112,6114,Evergreen School District (Clark),3994,Image Elementary School,Image Elementary School | Evergreen School District (Clark) | Educational Service District 112,39,Assmt_S_6114_3994
767,School|100003|6114|3995,School,100003,Educational Service District 112,6114,Evergreen School District (Clark),3995,Riverview Elementary School,Riverview Elementary School | Evergreen School District (Clark) | Educational Service District 112,39,Assmt_S_6114_3995
768,School|100003|6114|4051,School,100003,Educational Service District 112,6114,Evergreen School District (Clark),4051,Wyeast Middle School,Wyeast Middle School | Evergreen School District (Clark) | Educational Service District 112,40,Assmt_S_6114_4051
769,School|100003|6114|4162,School,100003,Educational Service District 112,6114,Evergreen School District (Clark),4162,Mountain View High School,Mountain View High School | Evergreen School District (Clark) | Educational Service District 112,21,Assmt_S_6114_4162
770,School|100003|6114|4163,School,100003,Educational Service District 112,6114,Evergreen School District (Clark),4163,Hearthwood Elementary School,Hearthwood Elementary School | Evergreen School District (Clark) | Educational Service District 112,39,Assmt_S_6114_4163
771,School|100003|6114|4209,School,100003,Educational Service District 112,6114,Evergreen School District (Clark),4209,Pacific Middle School,Pacific Middle School | Evergreen School District (Clark) | Educational Service District 112,40,Assmt_S_6114_4209
772,School|100003|6114|4299,School,100003,Educational Service District 112,6114,Evergreen School District (Clark),4299,Burnt Bridge Creek Elementary Sch,Burnt Bridge Creek Elementary Sch | Evergreen School District (Clark) | Educational Service District 112,39,Assmt_S_6114_4299
773,School|100003|6114|4380,School,100003,Educational Service District 112,6114,Evergreen School District (Clark),4380,Harmony Elementary School,Harmony Elementary School | Evergreen School District (Clark) | Educational Service District 112,39,Assmt_S_6114_4380
774,School|100003|6114|4445,School,100003,Educational Service District 112,6114,Evergreen School District (Clark),4445,Pioneer Elementary School,Pioneer Elementary School | Evergreen School District (Clark) | Educational Service District 112,39,Assmt_S_6114_4445
775,School|100003|6114|4498,School,100003,Educational Service District 112,6114,Evergreen School District (Clark),4498,Frontier Middle School,Frontier Middle School | Evergreen School District (Clark) | Educational Service District 112,40,Assmt_S_6114_4498
776,School|100003|6114|4499,School,100003,Educational Service District 112,6114,Evergreen School District (Clark),4499,Fishers Landing Elementary School,Fishers Landing Elementary School | Evergreen School District (Clark) | Educational Service District 112,39,Assmt_S_6114_4499
